"";"country";"iso3c";"region";"period";"time_var";"Mat_Mort_ratio";"Neonatal_Mort";"Tuberculosis_incid";"Malaria_incid";"hepatitis_B_under5";"Tropical_dis";"Noncomm_diseas";"Suicide_mort";"Alcohol_percap";"Family_planning_cov";"Adolesc_pregn_10to14";"UHC";"CHS_25perc";"Air_polut_Mort";"Tobacco_rate";"Tetanus_vaccine";"Measles_vaccine";"HealthResearch_ODA";"Healthfacil_adeq";"HthWk_Physician_dens";"HthWk_Midwivies_dens";"Women_Anaemia";"Child_less5_stunted";"undernoursh_pop";"Life_expectancy";"Under5_Mort";"Uninten_poison_MortWB";"Unsafe_water_mortWB";"Adol_birth15to19WB";"Road_traff_MortWB";"NewHIV_casesWB";"Birth_SkilledWorkWB";"Soc_Assistance_cov";"Soc_Insur_cov";"Pension_cov";"oda_disb";"SOC_INF_ODA";"hlth_spdng_perGDP";"govt_hth_spnd_1";"govt_hth_spnd_2";"govt_hth_sp_percap3";"Urb_pop_rate";"UrbPop_grth_rate";"GDP_grth_rate";"Pol_stabty_Est";"Resch_dev";"Lab_force";"Pop_0to14";"Pop_65abv";"Pop_tot";"Pop_grwth";"Pop_densty";"Emission_tot_ghg";"Agric_emp";"Unemply_rate";"Tech_export_rate";"Female_educ";"Trade";"FDI";"Inflation";"clean_cook_enrgy";"GDP_per_cap";"Gross_FixCap";"GNI";"CF_LF_ratio";"covid_stringency";"cri_score";"emdat_ndeath";"FFrent";"gov";"oil_prod_Twh";"resource_rent";"vdem_polyarchy";"UN_voting";"pub_invest";"wparl";"GASrent";"COALrent";"undp_hdi";"bci";"ae";"Cov_all_SPL";"GNI_million";"aid_Per_GNI";"Norm_HSCR_index";"Zscore_Reprd_index";"Norm_Reprd_index";"Zscore_InfDis_index";"Norm_InfDis_index";"Zscore_Mental_index";"Norm_Mental_index";"Zscore_Nutrit_index";"Norm_Nutrit_index";"Zscore_EnvDeath_index";"Norm_EnvDeath_index";"Total_debt_Service";"External_debt_stock";"Water_access";"Sanitaion_access";"Zscore_HSCR_index";"SSA_dum";"MENA_dum";"Europe_dum";"LAC_dum";"SCA_dum"
"593";"Panama";"PAN";"LAC";"(2007,2011]";3;54,04;11,3;55;0,175;0,50485;465763,944;11,525;4,55;5,940802125;69,65625;3,64375;69,71;1,091025;60,2995;11,31;88;77,25;0,5345;38,7451525;14,06;24,567425;23,35;21,175;11,625;76,41075;20,15;0,45;7,63425;92,29125;14,05;0,566;91,65;51,03725;17,703;50,512;78,49;22,54;7,21497071;64,9940929425;4,68919957;377,9594824225;64,997;2,25655919688888;7,06006664333473;-0,0449419245123864;0,160080000758171;63,0975;1052933,25;229317;3591727,5;1,80590848598699;48,3148708635997;14946,89392;17,47858;5,295;1236,81129959684;43,9873867034912;154,110280503949;8,70871113030652;5,13370685735666;100;22365,4946521873;30,3185098684601;37790524685,0799;0,480752230560671;0;82,327725;10,75;2,51665907995084;0,0465278558;0;0,189702583770043;0,75025;0,775065897502377;21,3575;10,5046948356808;0;0;0,7719999975;57,6275365;87,1780666351318;63,9030118748091;37790,5246850799;0,00202992436793263;0,417475430872986;-0,348582335590949;0,0259098395312963;-0,683533582747706;9,1770411747257e-05;-0,408257019017956;0,0784766095212383;-0,352347448609182;0,246993746993747;-0,896453768741399;0,0675465011471648;5,58522449651166;180,324991782908;91,906136099115;72,4084387459665;0,431518907029653;0;0;0;1;0
"594";"Panama";"PAN";"LAC";"(2015,2018]";5;48,4725;9,025;54,25;0,19;0,303375;344397;10,975;3,075;6,11713315;67,873;3,070475;75,7875;1,15795;44,41175;6,61;82;94,25;4,0135;40,3315625;15,8875;29,855;21,2;16,925;7,15;77,69475;16,15;0,1;5,458;80,39825;13,925;0,539;94,5;64,225;19,25;53,3865;32,1075;10,2575;7,4614467625;60,3583955775;4,500575305;662,4706031075;67,19925;2,21594164312389;4,99071113305614;0,352628365159035;0,133480001240969;64,0225;1123263,25;309350,5;4061188,25;1,71696678820286;54,7807068307323;17437,092695;14,6840575;5,0025;0,394303564228855;49,522500038147;91,1553982714918;8,13420458474511;0,628324503465829;100;30982,6277854561;37,1975940199589;54327342572,175;0,579262658336617;0;81,79;3,5;0;0,0747996154;0;0,121279577814778;0,74825;0,734862981670541;143,1875;18,3098591549296;0;0;0,807500005;55,58143925;92,864782333374;74,273821245;54327,3425721751;0,000595618478322045;0,445640142999875;-0,498180889329304;0,0223810771931535;-0,71601938357217;6,78604181582702e-05;-0,618435278933239;0,0568831286897048;-0,647015411163811;0,194684944684945;-1,04961791016166;0,0523555801376598;8,3615247402098;165,10890913093;93,4055817476655;80,4278090911547;0,597445487192453;0;0;0;1;0
"595";"Peru";"PER";"LAC";"(2000,2004]";1;104,7525;14,95;167;10,5225;0,815;8869593,19;11,65;2,975;5,162535675;63,0435;0,700925;53,41;2,1402;135,2585;24,62775;94,25;66,7325;15,72825;30,2409775;10,381275;18,6031;30,975;30,25;21,25325;71,33575;33,975;0,65;16,524;70,152;15,075;0,3;72,6246543612709;39,1782275;11,0389475;22,86075;645,8125;269,4641;4,66560459;51,86443615;2,4187906975;47,5800580625;73,64725;1,82355667611508;3,23270394963555;-0,978614060585387;0,109472500160337;70,72;9158185,25;1369738;27156798;1,27274557744117;21,2162484375;62150,162825;37,3483925;6,1675;18,6581176145822;38,267499923706;35,8690563125522;2,49318049137382;2,04673741398743;47;6525,257263417;17,822181500417;89279427234,5873;0,259298351204393;0,875941144921025;51,76211;242,358;2,3401941763517;-0,475681946621687;59,2605120407407;1,51246722607283;0,731788425;0,776385181367164;37,5453050790253;18,3137749937209;0,0625338206692476;0,0141554100351892;0,67454898559125;61,307658291175;75,2169431486525;48,6901921091606;89279,4272345873;0,00722330987303837;0,365720628027065;-0,268963870049305;0,032755843632216;-0,53790745075233;0,00174737712330578;-0,0769954324777935;0,117945592782577;0,363644967614207;0,373632756132756;-0,433078759418752;0,137256227466405;5,10790254657445;54,3493517652913;81,3171556399323;65,2634663412412;0,0608133919373155;0;0;0;1;0
"596";"Peru";"PER";"LAC";"(2015,2018]";5;62,5325;7,975;120;5,91;0,34605;2168086,5;9,95;2,7;7,03381655;66,225;1,0175;73,9125;1,09;60,1335;11,748;86,5;65,25;13,46625;57,7881225;13,61365;23,4275;20,2;13,675;7;75,8245;15,9;0,4;7,71025;60,5525;13,825;0,3;92,825;58,309;10,354;29,92875;320,96;227,215;5,0200479025;61,55151081;3,089788735;202,8779791275;77,63075;1,71570972483551;3,42343756777213;-0,286826770752668;0,121194999665022;76,365;8783890,5;2508891;31413518;1,47905598175059;24,5418109375;97493,2921;26,582655;3,5475;4,9768779896061;48,4049997329712;46,6741576048158;3,39084322290236;2,86483081784192;78,05;12368,872015284;21,516590496743;191246970710,878;0,281860714876609;0;49,46;66,25;0,204327551721249;-0,2270797115;69,5924025;4,62440705730136;0,7845;0,727738986602377;203,8;26,3461538461539;0,201077041823266;0,00325050989798304;0,7674999975;59,50674825;94,51304475;66,0890545342991;191246,970710878;0,00167821937428318;0,423884441738479;-0,62714468909219;0,0213276370828759;-0,678820976693538;0,000427147211497087;-0,326458281996305;0,0773283533117351;-0,758262377059709;0,173520923520924;-0,912144262790688;0,067247418879056;4,0526049110101;34,9083660940692;91,4745437730444;75,2279959334156;0,602348347680256;0;0;0;1;0
"597";"Peru";"PER";"LAC";"(2004,2007]";2;94,125;11,925;149,5;8,2675;0,762075;4736803,8775;10,6;2,7;5,67422555;60,12225;0,7004;59,055;1,46925;122,24475;22,30275;87,5;41,8575;30,6105;30,6423925;13,35055;26,63075;26,825;27,225;17,475;73,01225;25,75;0,5;13,95275;68,3255;16,125;0,3;77,4296837754305;46,6305575;13,0516925;32,91075;532,415;269,3812;4,48283696;51,4805145275;2,3099470725;66,884957635;75,2255;1,3868177869612;6,82263758609209;-0,904888704419136;0,142631651074626;75,8075;8938913;1709542,25;28255660,75;0,868978636671153;22,0747349609375;68237,995195;32,438405;4,4575;14,6579132181764;42,2199993133545;49,1916412655731;3,76754590214844;2,26525489970992;57,5875;7749,58142641327;17,905550360293;105261874436,236;0,23885106158838;0;54,763225;195,75;2,42009556786798;-0,492063540245;61,165028;9,08232948355272;0,789;0,818166217573986;8,3075;23,75;0,0548478036888083;0,00172580477073097;0,69174999;61,70595125;78,752852;58,8698568005212;105261,874436236;0,0051296082766986;0,346460442457138;-0,405520843141621;0,029231764406443;-0,593117770423648;0,000933199644781631;-0,108850569140591;0,110428277717783;0,0633993824807754;0,320947570947571;-0,50710032750333;0,125223287446739;6,72933431098689;40,3982826754814;84,332516681099;68,2573275551743;-0,038158470547987;0;0;0;1;0
"598";"Peru";"PER";"LAC";"(2007,2011]";3;78,37;9,9;136,5;3,8425;0,669125;3702092,645;11,325;3,2;6,61794545;61,25225;0,934925;65,1925;1,4175;90,332;19,52925;92,5;46,25;39,5365;40,86631;11,8158;18,5945;22,525;22,425;9,425;73,67175;20,475;0,475;11,05875;66,0775;15,225;0,3;83,35;54,909;10,65125;28,2025;391,665;366,8675;4,68774903;50,3311233525;2,3602755675;113,86565728;76,335;1,02239043594203;6,22051086745346;-0,95834369957447;0,121227724608034;78,6725;8742932,75;2047106,25;29130701;0,755362712036467;22,75836015625;82644,961715;27,5131075;3,7675;5,04216283577623;44,9700002670288;53,5516965565303;5,31730908174773;3,40493476717552;65,325;9774,28710661119;23,1067808003999;136166914281,94;0,293708053026717;0;46,944625;309;2,78030105017895;-0,363013534;78,0360815;9,99364216796822;0,79375;0,800399018169073;81,13;26,426282051282;0,222324095331119;0,0062011566885264;0,71900001;60,7993965;87,23330375;62,7493900771016;136166,91428194;0,00289179728017678;0,366400162357937;-0,509771673643169;0,025469961476569;-0,604380587185194;0,000729354749908921;-0,0714897123483405;0,105641452303816;-0,409627710956989;0,238455988455988;-0,698431189004154;0,0959445673549656;3,96981504664252;30,765989729808;87,0675643443406;70,9477942976362;0,153984897296739;0;0;0;1;0
"599";"Peru";"PER";"LAC";"(2011,2015]";4;69,3066666666667;8,73333333333333;125,333333333333;5,27;0,518933333333333;2998882,66666667;10,8666666666667;3,06666666666667;6,6991229;62,2;1,01333333333333;68,3766666666667;1,36666666666667;76,2773333333333;17,675;90,3333333333333;53,6666666666667;30,593;47,9679966666667;12,5766666666667;19,2333333333333;20,3;17,3333333333333;5,93333333333333;74,948;17,6666666666667;0,433333333333333;8,719;63,846;14,0666666666667;0,3;88,6;65,6923333333333;11,7446666666667;31,1006666666667;383,236666666667;288,373333333333;4,82693958;55,9615275066667;2,7040689;179,255319463333;76,9886666666667;1,21742140605495;4,79146676275301;-0,754587133725484;0,0816966680188973;77,7933333333333;8697640,66666667;2305447,33333333;30047449,6666667;0,976397752251019;23,4745700520833;91745,8609433333;26,1776033333333;3,34;4,06232641968046;46,8833325703939;49,7533862672212;4,74737226693614;3,2636851360988;71,5;11493,1541727499;24,9619461334257;167942706108,008;0,32087116001588;0;48,0533333333333;307,333333333333;2,82813574996835;-0,316990308;84,2051483333333;6,53449206982271;0,806666666666667;0,748322510822511;245,98;21,7948717948718;0,485348390384439;0,00357377302745963;0,748999993333333;60,3179186666667;92,0516206666667;72,4664451002906;167942,706108008;0,00229324478528647;0,390131131093626;-0,573977956095404;0,0231997917823817;-0,637251160824396;0,000590817984783053;-0,13509383636259;0,0987789401247902;-0,697946451192965;0,18646785313452;-0,823194280161349;0,081527641210532;3,47428236740912;34,2896508537206;89,2986037545569;73,1176443545412;0,340681073970207;0;0;0;1;0
"600";"Peru";"PER";"LAC";"(2018,2022]";6;67,271025;8,50725;93,88225;2,690725;0,40905;921003,8775;13,15175;4,49175;6,463540575;69,69275;0,910125;70,52;1,3113;56,06525;13,2045;84,4775;67,535;17,6743525;45,6090525;15,1255;24,87955;20,839;12,32675;7,53325;73,9191963414634;16,04125;0,431;6,87225;56,1329525;17,0015;0,396;95,2982333840365;55,6022175;11,7226975;38,6485;410,9415;333,329325;5,6071835104;61,81477574245;3,425357600925;225,564746261475;75,8247175;1,81430793369269;2,24974105554005;-0,31369145663979;0,226621149219572;70,1992;9197060,555;2631444,34;33727808,6325;1,46161379562878;35,0647558518652;125698,049102487;26,3712960375;5,4123;30,6028188287567;47,4291952466965;51,1492683145596;1,95451254914869;2,9541061318273;85,23675;12648,8237598225;21,4069923977585;203022953195,466;0,303072762066745;40,2017709035107;56,3475;87,04;0,819881793479931;-0,1815901024809;64,7345425;4,63759739232414;0,72637;0,682543344048852;56,553301911209;34,0384615384615;0,340971455678641;0,0351036086367519;0,772565002425;57,42599352;96,2786575703194;63,8399110666527;203022,953195466;0,00204763468022476;0,415792226656721;-0,636584219604745;0,0214751889450003;-0,627355475763796;0,000181462630660896;-0,273898094313478;0,0869682886069113;-0,757518662594809;0,172674362674363;-0,833701490739408;0,0658554572271386;3,02252482919235;36,8339275941924;93,9064780853715;77,5861214646651;0,470602126099585;0;0;0;1;0
"601";"Philippines";"PHL";"EAP";"(2000,2004]";1;128,75;16,375;574,25;1,6425;1,31025;36646111,4725;23,825;1,7;5,00319925;54,571;0,60005;42,2;0,8118;172,348;31,31225;80;53,15;18,77025;29,149665;11,9475;42,8325;24,1;34,3;17,40975;69,683;36,65;0,25;21,046;52,5625;9,95;0,1;63,0159573495845;29,915025;8,9156625;26,50575;760,16;347,16955;2,904298005;39,5644779225;1,150984615;11,9610730025;46,0075;1,91908070005348;4,05872562001144;-1,21679921410978;0,137402099601458;63,355;30064985,25;3095392,25;80453179,5;2,10366299201559;269,823186437267;139594,8286;36,6621425;5,809075;7,8607102687766;35,7162508744001;85,3683014163899;1,35093706279649;3,58363897297449;38,675;4555,4836003844;18,6632703057172;165402746866,262;0,308415043006692;0,311885547945203;41,06908025;425,965875;2,1234082245413;-0,561223479060851;24,3026303473457;0,539533916682358;0,5280165;0,720227234593687;54,3609873011662;17,7328797922145;0,503282144524558;0,0207015345077988;0,640444016656;62,465801514775;77,1939067917611;32,4590892259684;165402,746866262;0,00459436939239798;0,349813441175952;-0,303755209260639;0,0343180704506611;0,155974566752361;0,00721952541507669;0,0994538624907056;0,136844669726422;0,157304636700788;0,341557239057239;-0,465360830560707;0,166825630940675;10,0775436656195;65,5669844914358;86,5463330333077;64,8802427486043;-0,0626703376735759;0;0;0;0;0
"602";"Philippines";"PHL";"EAP";"(2015,2018]";5;85,195;13,8;553;0,2975;0,9157;47190678,5;24,6;2,225;5,593969625;60,68875;0,393725;58,1425;1,712275;166,04225;25,00825;78,25;62,5;85,35925;30,6803625;7,7392;42,456075;13,625;30,775;8,175;71,465;28,95;0,2;14,77825;50,97;12,1;0,1;84,5239883888629;36,2843;11,4841325;37,9185;425,835;288,995;3,941841185;37,808101655;1,4903465825;45,791331315;46,587;2,16387679656596;6,69256009102751;-1,12972436845303;0,2468436734227;60,28;33958427;5058238,5;105803492;1,72623121911045;354,842848039709;211468,978075;26,477035;2,665;42,9433179304088;47,8326842403412;65,3123564780991;2,60735354037707;2,52260641996044;44,05;7804,65502537164;25,0386236244414;376933961821,436;0,416014447273171;0;26,125;338,25;0,179174665368353;-0,381182645537;6,9786325;0,608965723677661;0,51475;0,683365162727779;55,1075;28,9850023618327;0,127431499569764;0,0517431657985897;0,702999995;56,67733275;92,0631365966797;46,7478174814165;376933,961821436;0,00114101093797329;0,382352473946376;-0,457050247427027;0,0260783944090477;0,144070770334683;0,00929683614408839;-0,037809003343944;0,118168537167026;-0,491835776079496;0,22979797979798;-0,500550537370165;0,1582436086529;2,89299168533373;21,0186018064196;92,6001812024175;78,3646192940283;0,0994124538467443;0;0;0;0;0
"603";"Philippines";"PHL";"EAP";"(2018,2022]";6;80,794025;12,905;340,64925;0,650449999999998;0,7258;31823964,09;21,9655;4,16025;5,410344625;69,3165;0,475925;59,53;1,6458;141,39825;23,82925;78,8625;72,13;101,9812025;31,3916375;8,312775;35,95065;19,226;25,18275;6,315;71,4650473170732;25,75725;0,39075;12,762;48,96203;15,795;0,23325;90,0938637814134;38,87579;11,25274;32,45875;1167,7746;334,933325;4,970332554825;46,646848850825;2,24718669305;83,6039440277;51,5368025;2,11975005872418;2,20282669685901;-0,782043833108619;0,320815273355692;58,203925;28869853,58;5144423,41;96784668,355;1,51287566393074;301,225203120392;243747,112962975;23,9500549525;3,60965;51,2006615127756;35,2162543666363;61,4413557184065;2,35589398293283;3,01790610702693;57,330375;9157,07120658958;23,367858021723;362326917593,987;0,40951274024946;43,8563637061157;37,243975;628,485;0,33771897468212;-0,28666405774755;0;0,898555324325077;0,46995;0,649973816012419;52,776052106139;27,8031921644949;0,165414589427413;0,0994891956899685;0,720944991775;52,5031802675;96,6413961366055;50,2636072027945;362326,917593987;0,003201912901891;0,395580649783206;-0,512006258885923;0,0245178483075975;-0,136340418675111;0,0062694995206993;-0,027874607984906;0,120229822264219;-0,526040431032025;0,220893458393458;-0,472817318256421;0,139582104228122;2,50827886777796;24,387185613887;94,2572953618614;83,0023123940381;0,182191975802634;0;0;0;0;0
"604";"Philippines";"PHL";"EAP";"(2007,2011]";3;106,165;15;529,5;0,975;1,184525;48128104,535;24,5;2,35;5,44193475;52,81575;0,324275;48,08;1,314425;167,65475;27,9765;88;26,6025;57,91575;31,4556025;12,42775;48,066175;19,05;32,75;11,85;70,68475;32;0,225;17,7805;58,4955;10,65;0,1;69,5354288449234;30,897825;11,2228675;35,882;301,995;303,69;4,0459857;29,767897605;1,2051270625;25,5434707375;45,42;1,81356109864813;4,24638578903763;-1,63773518800735;0,122713299794123;61,5425;32560759,75;3974448,75;93793472,5;1,82344428317217;314,5637471912;155310,191825;33,2943225;3,695;14,0753621460289;51,1954010176659;63,8669441934258;0,82042746484576;5,2469327379409;41,125;5760,81869391564;19,2670273814804;246237852153,966;0,313095192363419;0;22,47645;1342;2,30030271857094;-0,5980838515;20,0020265;1,43839210505811;0,50675;0,74549318814905;214,3625;21,626513977066;0,147250324634961;0,130778481692734;0,672000005;61,47793175;85,0708019256592;37,1951961974988;246237,852153966;0,00122922475196976;0,344807613769106;-0,347934105303979;0,0309466755551644;0,150580765244762;0,00948150775732358;0,0576788124367507;0,128756064614831;-0,184555104826249;0,283068783068783;-0,502146405580046;0,160857300884956;4,60578598705091;27,8781932511853;89,6878808994682;70,5073143749579;-0,0311917263569842;0;0;0;0;0
"605";"Philippines";"PHL";"EAP";"(2011,2015]";4;98,8333333333333;14,5;542,666666666667;0,293333333333333;1,14436666666667;46975329,6666667;24,5333333333333;2,36666666666667;5,61452316666667;56,571;0,3348;51,9366666666667;1,48;163,367333333333;27,0756666666667;84;50;46,771;30,40474;10,9698333333333;39,862;16;31,7;11,6;70,9556666666667;30,6;0,2;16,435;56,5026666666667;10,7666666666667;0,1;76,0301291290755;32,54308;10,69635;36,193;343,653333333333;308,166666666667;4,05143857;28,87176132;1,16058139;32,7770150733333;45,9026666666667;2,09795279442402;6,66515683151369;-0,995438138643901;0,169111067919682;61,7833333333333;33304524;4457033,66666667;99685875;1,68244060404802;334,32563638193;175002,745466667;31,2103533333333;3,53333333333333;17,8924432514063;52,4274727789561;57,0449862776442;1,49114387303303;3,06915833710268;41,9333333333333;6608,92015242838;20,5250842314956;301987341867,73;0,332211794648983;0;8,33333333333333;3498,66666666667;2,31684129889831;-0,323417934133333;21,711301;1,09420471997242;0,552666666666667;0,703464546206482;22,0633333333333;25,8528680734929;0,116655771519228;0,0637657180627092;0,690999983333333;59,8794066666667;88,1141122436523;41,4874595088257;301987,34186773;0,00109851085501954;0,363765083629835;-0,386067330228438;0,0292779265140874;0,154622250152391;0,00925440969633036;0,0469681612314104;0,126194587832973;-0,302496884758421;0,262145262145262;-0,534658145997815;0,156316781383153;2,02932556741131;22,6561690855635;91,1422623430752;74,3820735673652;0,0353741035688518;0;0;0;0;0
"606";"Philippines";"PHL";"EAP";"(2004,2007]";2;121,2025;15,7;534,5;1,9275;1,256125;42456565,6675;24,525;1,9;5,0136506;55,45025;0,289425;42,7675;1,115075;170,839;30,052;88;45,02;30,078;30,133235;12,0425;43,9325;21,975;33,6;13,9;70,2605;33,95;0,2;19,26725;52,23025;10,15;0,1;67,0988706844206;29,0967675;9,3558625;31,27975;658,0025;243,894075;3,5800484425;33,0575332625;1,1787084925;16,4307075025;45,6675;1,73335658165657;5,83686050053545;-1,5320571064949;0,11434134826879;61,4475;31624885,5;3498218,75;87082990,75;1,91931267742195;292,058190797196;145212,3846;34,8761325;3,7075;9,7244926824874;43,8396181559563;81,3666195147376;1,54108404189659;4,9328242090932;40,575;5166,19213560148;18,5797545887405;202430545505,535;0,302377016230773;0;33,524575;1275,5;2,1769587460282;-0,60681254819;15,74871325;1,12112326990312;0,47725;0,747137445887446;142,28;16,566200978654;0,187856022665961;0,0533936348596986;0,6594999875;61,622139;82,3912947845459;27,0106630169489;202430,545505535;0,00324509953617388;0,35747109489749;-0,343948139064389;0,0326448241350068;0,14885589133401;0,00836419675124439;0,0620878534868576;0,133065696904248;-0,0220837172541204;0,311087061087061;-0,493274666459893;0,164254547689282;8,3747991003364;46,1890127217495;88,1044272946265;66,7580330867398;0,022006178453965;0;0;0;0;0
"607";"Palau";"PLW";"EAP";"(2015,2018]";5;34,3284;9,95;119;7,96294999999999;0,367925;14,25;27,219;12,4735;5,962058325;52,52375;0,0025;66,0125;2,258275;97,78675;19,6465;95;82,25;0,10175;22,011475;19,634125;64,536425;28;10,9395;6,24625;71,3226470731707;18,8;0,8595;5,93425;39,38675;11,48145;1,001;100;29,9596425;34,4243675;86,157;37,0675;10,8;11,6371829525;48,96060753;5,713853;926,3611809325;79,05725;0,862092969472716;0,871246796650596;1,01923727989197;0,3007923758775;64,0162;3672,5;1404,5;17827,75;0,09534503985154;38,7559782608696;238,01745075;16,7180586075;5,517225;45,0470428570225;62,3345637750625;135,24731308458;16,7590843863063;0,858607036891438;46,9375;17987,5083648576;31,6419176439648;8911813135,8;0,531072552111701;0;108,93145;296,635;2,531263772794;-0,0050278885;117,683013098806;0;0,3385275;0,652221930438842;1,3325;9,375;1,67424866952387;0,406722377894106;0,7777499875;70,278378;99,8755016326904;45,2534741576746;8911,8131358;0,0157593873192401;0,47887101910828;-0,71918691510169;0,0147125773233887;-0,273952801527557;3,34513424420065e-08;0,218101183511236;0,137084443214543;-0,629230392672329;0,194255651755652;-0,771283621379919;0,0951015650606359;8,77337418596784;66,401986915748;99,5326199234775;97,6322936503238;0,755310609922263;0;0;0;0;0
"608";"Palau";"PLW";"EAP";"(2000,2004]";1;49,756875;14,85;61;11,757625;0,626525;66798,8375;28,1895;12,415;4,892974125;50,14725;0,0548999999999999;54,1525;1,247225;112,72775;26,09325;98;85,5;1,1107025;17,86157;16,111175;56,15555;27,825;13,2215;6,95425;69,8909481707317;27,675;0,79825;8,587;32,08;12,31;0,74675;99,731375;20,583375;30,4785725;69,409;40,5775;15,25065;8,4605171675;48,165403365;4,071963785;317,157825295;69,9695;0,285302024190376;2,52068839708458;1,06548769406974;0,32915975298034;59,41575;5104,75;1038,25;19821,25;0,636814869145192;43,0896739130435;232,51457025;19,2388546275;7,8503;23,4183152202369;55,8610618638992;115,910729388447;1,35202061830768;1,69575802494242;53,1875;14008,6911192201;27,5785640737326;8124425363,61984;0,519922772037188;0,195994533599069;105,85432975;147,1415;2,4440068118731;0,0193340797446874;119,01283919565;0,063213500390974;0,353907225;0,656069648789707;1,66848196350782;2,69385684831463;1,25098676926801;0,295058654378744;0,744757127954;60,338681012775;98,0221000429725;41,2642233044725;8124,42536361985;0,00515644961394666;0,46629158236543;-0,587903353801964;0,0179679685520827;-0,281125924609395;1,31797527114018e-05;0,318304990244089;0,156231908297336;-0,557886586372621;0,207795815295815;-0,668084442221375;0,110146673221894;9,86468562726997;53,7523665694149;99,3658014096385;92,7100513393201;0,630482778788208;0;0;0;0;0
"609";"Palau";"PLW";"EAP";"(2004,2007]";2;46,07355;13,75;55,5;8,7812;0,557775;90090,915;27,267;11,257;5,6446853;49,763;0,0367;55,74;1,774925;110,939;24,498;97;93,5;0,70675;18,31957;15,311525;60,2203;27,5;12,327;6,5965;69,6635319512195;25,65;0,8775;8,161;30,452;12,24115;0,84225;99,845375;15,9100875;34,6117325;72,92625;32,0075;4,047925;9,7773411275;37,9748697275;3,714445115;342,4760893975;71,525;0,419274501284384;2,60784800645892;1,08307158946991;0,302380126877688;64,629625;4650,75;1099,25;19680,75;-0,654881250977213;42,7842391304348;243,15546475;16,8287090625;6,6079;21,8160133098737;62,6578377842903;122,693266903073;6,4334301486836;4,14602497791316;52,325;15402,9174929885;27,8631256977393;8352542455,18412;0,536960636856937;0;109,41965;183,615;2,70388969308379;0,0188798292442;128,38930913469;0;0,339185;0,656524822695035;0,695;0;1,4351749426797;0,323601309545128;0,7662499975;64,6269523625;98,4308556531781;40,0381573293928;8352,54245518412;0,00386672765012843;0,479826114649682;-0,637215569190518;0,0167137381405754;-0,312078510505709;1,77665238267032e-05;0,308907241519201;0,149026944924406;-0,599189886314753;0,200209235209236;-0,667890835627205;0,108340421173386;8,23701746274795;54,1551101459235;99,4119119638796;94,0866580856186;0,703003104442012;0;0;0;0;0
"610";"Palau";"PLW";"EAP";"(2007,2011]";3;52,87345;12,4;100,25;11,4037;0,618075;33047,18;29,5275;13,459;5,6389802;48,0595;0,141725;57,9675;2,52465;114,76825;23,538;73,5;69,5;0,50475;19,8953875;16,168025;61,033775;27,225;13,328;6,9055;69,1102067682927;23,375;1,35475;8,30775;31,95725;13,0187;0,93925;99,725;21,2740375;33,641665;65,0215;36,9775;2,4525;10,63827586;35,9804773325;3,83428198;385,2873686125;74,4565;-0,533367929777577;-1,36815574905733;1,22821822762489;0,312156202159822;61,638525;4026,25;1123,5;18677;-1,49754916357885;40,6021739130435;232,11940625;19,016910665;8,521125;53,222937037415;61,2323727083206;123,15999318866;2,38803040216622;4,88014975813872;50,925;15127,7254542756;28,0030215221974;6982450450,70876;0,530230830351789;0;110,49095;202,4025;2,47293951225338;0,023484185;97,1683754663883;0;0,3493025;0,713668084580149;1,9375;0;0,904564408177513;0,335737647915777;0,773000015;69,59737525;98,7103576660156;43,1438700866382;6982,45045070876;0,00530348453116816;0,424406378793556;-0,664939042405134;0,0174095371360404;-0,213624918846982;6,53852537686907e-06;0,360205663106892;0,153477250539957;-0,573471583628447;0,20518759018759;-0,542114937509005;0,112626556866601;7,79709440715937;60,0093666763035;99,4634265750152;95,5107262550684;0,321244933158835;0;0;0;0;0
"611";"Palau";"PLW";"EAP";"(2011,2015]";4;40,8963;11,1666666666667;56;6,95659999999999;0,454333333333333;6687,33333333333;27,0546666666667;11,3763333333333;5,89233123333333;49,676;0;62,08;2,94646666666667;102,494666666667;22,7723333333333;94,3333333333333;88,3333333333333;0,100666666666667;20,1471433333333;17,0974333333333;60,1386;27,4;11,7143333333333;6,323;70,7691504878049;21,1;1,07733333333333;6,365;34,695;9,0504;0,833;98,8333333333333;23,2157366666667;35,71947;80,1713333333333;24,7633333333333;8,96;12,02911695;37,36470795;4,49486049;566,251941126667;76,8576666666667;0,053201791135161;1,52638442319767;1,02336692810059;0,283335401381676;63,6721666666667;3722,33333333333;1218;17849;-0,821442390079662;38,8021739130435;244,384949;15,8195685133333;5,19133333333333;23,065018307218;72,0668806775411;129,901498867008;11,613572110347;3,72024533561558;48,95;16574,3408702475;29,9478240607892;8032533270,8829;0,542171014286812;0;104,8565;49,99;2,90200195819268;-0,0622655746666667;116,827127655113;0;0,34509;0,662114588508031;5,69333333333333;0;1,61821114474268;0,410929686719692;0,777999993333333;69,7605153333333;98,8875932790703;46,394379123348;8032,5332708829;0,0030351062037584;0,473189929644894;-0,700527720224796;0,015514328638922;-0,328658885069787;1,33541324854924e-06;0,281302429084925;0,144136061555076;-0,624895311643763;0,195465768799102;-0,784278916551635;0,0974986889544411;7,60843450728762;60,0138001335291;99,5013639483006;96,6299229369261;0,682861505208819;0;0;0;0;0
